Time,ERP
-1000,2.237803
-996,2.609551
-992,2.807553
-988,2.889811
-984,2.940782
-980,2.972356
-976,2.887316
-972,2.545452
-968,1.887443
-964,1.018056
-960,0.1748038
-956,-0.4058596
-952,-0.6317976
-948,-0.6051514
-944,-0.5441933
-940,-0.6349398
-936,-0.9166446
-932,-1.274186
-928,-1.529526
-924,-1.557778
-920,-1.348194
-916,-0.982806
-912,-0.5679464
-908,-0.1779122
-904,0.1560878
-900,0.422893
-896,0.6094579
-892,0.7021407
-888,0.7031954
-884,0.6374249
-880,0.5358353
-876,0.4092451
-872,0.2391213
-868,-0.0002641495
-864,-0.303752
-860,-0.6147047
-856,-0.8446165
-852,-0.9234776
-848,-0.8453973
-844,-0.6751503
-840,-0.5086667
-836,-0.4135323
-832,-0.3898075
-828,-0.3764514
-824,-0.2976888
-820,-0.1180201
-816,0.1288353
-812,0.3538079
-808,0.4597571
-804,0.3942449
-800,0.1773566
-796,-0.1118594
-792,-0.3825165
-788,-0.5845796
-784,-0.7343365
-780,-0.8957319
-776,-1.129139
-772,-1.442175
-768,-1.778825
-764,-2.057858
-760,-2.234063
-756,-2.334955
-752,-2.44058
-748,-2.617441
-744,-2.856042
-740,-3.063253
-736,-3.121561
-732,-2.97578
-728,-2.683361
-724,-2.388438
-720,-2.235936
-716,-2.286974
-712,-2.49425
-708,-2.748276
-704,-2.952188
-700,-3.067831
-696,-3.107136
-692,-3.091171
-688,-3.021888
-684,-2.892064
-680,-2.716803
-676,-2.545583
-672,-2.431058
-668,-2.375958
-664,-2.308683
-660,-2.120913
-656,-1.747512
-652,-1.227637
-648,-0.6942186
-644,-0.2931478
-640,-0.09075306
-636,-0.04003999
-632,-0.03083578
-628,0.01824919
-624,0.1007236
-620,0.1415562
-616,0.07334431
-612,-0.09931267
-608,-0.3024148
-604,-0.4572398
-600,-0.5475896
-596,-0.6277245
-592,-0.7617851
-588,-0.9474295
-584,-1.094483
-580,-1.084679
-576,-0.8685538
-572,-0.5195039
-568,-0.1954387
-564,-0.03141762
-560,-0.04310279
-556,-0.1149732
-552,-0.08368172
-548,0.1443141
-544,0.5260274
-540,0.9115478
-536,1.144182
-532,1.157889
-528,1.007456
-524,0.8199418
-520,0.7098588
-516,0.7170455
-512,0.8004514
-508,0.8793393
-504,0.8871965
-500,0.8059517
-496,0.6687449
-492,0.5385945
-488,0.4763078
-484,0.5093731
-480,0.6123143
-476,0.7099611
-472,0.7105003
-468,0.5590791
-464,0.2830807
-460,-0.005201291
-456,-0.1620434
-452,-0.09742279
-448,0.1609336
-444,0.4708998
-440,0.6513923
-436,0.5843953
-432,0.2769939
-428,-0.1565133
-424,-0.5766004
-420,-0.9039804
-416,-1.148787
-412,-1.368864
-408,-1.597008
-404,-1.798885
-400,-1.896667
-396,-1.838993
-392,-1.659187
-388,-1.47089
-384,-1.398884
-380,-1.494093
-376,-1.696438
-372,-1.875172
-368,-1.919344
-364,-1.81419
-360,-1.649666
-356,-1.556468
-352,-1.616597
-348,-1.811841
-344,-2.043424
-340,-2.203777
-336,-2.245525
-332,-2.198771
-328,-2.129281
-324,-2.074345
-320,-2.007263
-316,-1.85679
-312,-1.56504
-308,-1.138256
-304,-0.6514153
-300,-0.2032754
-296,0.1442974
-292,0.3980528
-288,0.6150457
-284,0.8510742
-280,1.116783
-276,1.374557
-272,1.57636
-268,1.710133
-264,1.815223
-260,1.951146
-256,2.140993
-252,2.333165
-248,2.415203
-244,2.277414
-240,1.886976
-236,1.321902
-232,0.7380612
-228,0.2860686
-224,0.02903398
-220,-0.086723
-216,-0.1893885
-212,-0.3953938
-208,-0.7348758
-204,-1.135656
-200,-1.47276
-196,-1.64704
-192,-1.639188
-188,-1.505868
-184,-1.327646
-180,-1.152436
-176,-0.9782327
-172,-0.7852466
-168,-0.5861734
-164,-0.4470554
-160,-0.4540613
-156,-0.646816
-152,-0.9707573
-148,-1.291913
-144,-1.471567
-140,-1.449947
-136,-1.276501
-132,-1.061715
-128,-0.8851773
-124,-0.7301725
-120,-0.4966999
-116,-0.08441108
-112,0.5187536
-108,1.212621
-104,1.845765
-100,2.313993
-96,2.618259
-92,2.836306
-88,3.032964
-84,3.185758
-80,3.191668
-76,2.954423
-72,2.482627
-68,1.914978
-64,1.443867
-60,1.190539
-56,1.127555
-52,1.111104
-48,1.0008
-44,0.7748383
-40,0.5499697
-36,0.4892822
-32,0.6688612
-28,1.007772
-24,0.8191939
-20,0.9700644
-16,0.9171103
-12,0.7867479
-8,0.7636785
-4,0.7907823
0,1.214028
4,1.611399
8,1.786691
12,1.678829
16,1.410596
20,1.209912
24,1.260639
28,1.589276
32,2.06329
36,2.492255
40,2.750665
44,2.834907
48,2.826339
52,2.806654
56,2.801527
60,2.793923
64,2.782621
68,2.821397
72,2.993302
76,3.334976
80,3.775848
84,4.1525
88,4.300929
92,4.164742
96,3.838253
100,3.50778
104,3.329216
108,3.327998
112,3.391755
116,3.357896
120,3.129892
124,2.737872
128,2.303564
132,1.941456
136,1.673128
140,1.418087
144,1.065024
148,0.5681561
152,-0.002815564
156,-0.4947082
160,-0.7616873
164,-0.753141
168,-0.5427569
172,-0.2846751
176,-0.1280572
180,-0.1413756
184,-0.2846221
188,-0.4363826
192,-0.4553925
196,-0.2456643
200,0.2005886
204,0.795732
208,1.38576
212,1.804383
216,1.931287
220,1.730386
224,1.251924
228,0.6003618
232,-0.1116459
236,-0.7975735
240,-1.406256
244,-1.913001
248,-2.311043
252,-2.614686
256,-2.866957
260,-3.1336
264,-3.474592
268,-3.907832
272,-4.394876
276,-4.867396
280,-5.280185
284,-5.648952
288,-6.036148
292,-6.487525
296,-6.966405
300,-7.343341
304,-7.461633
308,-7.239824
312,-6.737828
316,-6.134655
320,-5.629237
324,-5.331921
328,-5.219398
