Time,ERP
-1000,-0.9984384
-996,-0.5637386
-992,0.1117569
-988,0.7119345
-984,0.969825
-980,0.8805771
-976,0.5001613
-972,0.2227624
-968,0.3029052
-964,0.7878897
-960,1.500138
-956,2.149418
-952,2.491605
-948,2.436285
-944,2.055295
-940,1.512997
-936,0.9767011
-932,0.9182675
-928,0.411159
-924,0.1262004
-920,0.1049999
-916,0.2875718
-912,0.5469585
-908,0.7717419
-904,0.9335915
-900,1.081967
-896,1.268411
-892,1.467704
-888,1.572427
-884,1.476064
-880,1.178089
-876,0.8151379
-872,0.5774054
-868,0.5672149
-864,0.7139044
-860,0.8219731
-856,0.7229637
-852,0.412797
-848,0.06172091
-844,-0.1164012
-840,-0.03442161
-836,0.1939623
-832,0.3372784
-828,0.2225134
-824,-0.1332055
-820,-0.5365389
-816,-0.762594
-812,-0.7145275
-808,-0.4761579
-804,-0.2250211
-800,-0.08381316
-796,-0.03080997
-792,0.06435531
-788,0.3157694
-784,0.710524
-780,1.098436
-776,1.286654
-772,1.16509
-768,0.7718043
-764,0.2582265
-760,-0.2123728
-756,-0.5586573
-752,-0.8070518
-748,-1.041236
-744,-1.316275
-740,-1.59569
-736,-1.751766
-732,-1.631393
-728,-1.152673
-724,-0.3775882
-720,0.487222
-716,1.174526
-712,1.488617
-708,1.166846
-704,0.681978
-700,0.1956536
-696,-0.0608983
-692,-0.06542623
-688,-0.007418036
-684,-0.1337435
-680,-0.5451578
-676,-1.09536
-672,-1.474735
-668,-1.424456
-664,-0.9261799
-660,-0.2270584
-656,0.3200149
-652,0.4856381
-648,0.2996508
-644,0.004978761
-640,0.3080064
-636,0.5251536
-632,1.000195
-628,1.515593
-624,1.723465
-620,1.829751
-616,1.831726
-612,1.778667
-608,1.653861
-604,1.404795
-600,1.022149
-596,0.5838436
-592,0.2156811
-588,0.001221836
-584,-0.0773108
-580,-0.1119747
-576,-0.1794941
-572,-0.2699706
-568,-0.1439152
-564,0.1405211
-560,0.4835342
-556,0.7228019
-552,0.7200594
-548,0.4409994
-544,-0.09953731
-540,-0.450517
-536,-0.7190809
-532,-0.8573335
-528,-0.8441313
-524,-0.6766365
-520,-0.3965417
-516,-0.1172289
-512,0.001680955
-508,-0.1574009
-504,-0.5781067
-500,-1.098705
-496,-1.510288
-492,-1.699138
-488,-1.718845
-484,-1.726713
-480,-1.832095
-476,-1.985153
-472,-2.007093
-468,-1.744157
-464,-1.216875
-460,-0.6326213
-456,-0.2413849
-452,-0.1494904
-448,-0.2468697
-444,-0.3107807
-440,-0.2000435
-436,0.02441809
-432,0.155888
-428,0.02809578
-424,-0.326468
-420,-0.6811569
-416,-0.7811331
-412,-0.5345583
-408,-0.07449319
-404,0.353158
-400,0.5772617
-396,0.6111276
-392,0.6046789
-388,0.8616595
-384,1.100121
-380,1.328045
-376,1.4063
-372,1.322773
-368,1.186031
-364,1.110121
-360,1.101559
-356,1.051444
-352,0.8370245
-348,0.4403188
-344,-0.0193807
-340,-0.3628343
-336,-0.4674467
-332,-0.3269508
-328,-0.01745367
-324,0.382169
-320,0.83542
-316,1.323083
-312,1.786709
-308,2.111305
-304,2.179303
-300,1.956625
-296,1.535481
-292,1.091455
-288,0.78397
-284,0.6748635
-280,0.720888
-276,0.8324883
-272,0.9412252
-268,1.023169
-264,1.074733
-260,1.081454
-256,1.01924
-252,0.8872052
-248,0.8179772
-244,0.7255894
-240,0.771061
-236,0.9428335
-232,1.138559
-228,1.222181
-224,1.102612
-220,0.7830245
-216,0.3558084
-212,-0.04448321
-208,-0.2992964
-204,-0.3513221
-200,-0.2274698
-196,-0.03497786
-192,0.07636954
-188,-0.01509886
-184,-0.3260288
-180,-0.7348988
-176,-1.032275
-172,-1.041531
-168,-0.7365873
-164,-0.2690543
-160,0.125644
-156,0.2810895
-152,0.196999
-148,0.004587725
-144,-0.1695395
-140,-0.3229012
-136,-0.5715039
-132,-1.016821
-128,-1.599638
-124,-2.078844
-120,-2.175569
-116,-1.780463
-112,-1.056017
-108,-0.3398501
-104,0.0858537
-100,0.1801327
-96,0.1366689
-92,0.1920027
-88,0.4080552
-84,0.6105486
-80,0.5360259
-76,0.06613599
-72,-0.6464731
-68,-1.268596
-64,-1.432879
-60,-1.298566
-56,-0.6759104
-52,-0.2125095
-48,-0.09969198
-44,-0.3917899
-40,-0.9016007
-36,-1.352429
-32,-1.683754
-28,-1.507683
-24,-1.089985
-20,-0.548774
-16,0.04506341
-12,0.6480213
-8,1.071909
-4,1.240712
0,1.140664
4,0.813618
8,0.4183146
12,0.1518616
16,0.1339642
20,0.3371926
