-0.78555,-0.43252,0.14943,0.70453,0.88183,0.62218,0.14466,-0.28383,-0.48671,-0.41971,-0.15181,0.17813,0.43732,0.56162,0.55085,0.43147,0.23913,0.024173,-0.14409,-0.1979,-0.10537,0.1143,0.39882,0.65932,0.81604,0.83245,0.72975,0.56212,0.38102,0.22193,0.10269,0.034942,0.033377,0.10578,0.24674,0.42507,0.60661,0.75389,0.85395,0.89711,0.89591,0.86574,0.81872,0.74725,0.61778,0.3971,0.079873,-0.29574,-0.66032,-0.95889,-1.1485,-1.2049,-1.1139,-0.87882,-0.52002,-0.091563,0.34302,0.71941,0.98411,1.1071,1.0654,0.87569,0.57066,0.20142,-0.165,-0.45357,-0.59703,-0.5805,-0.43836,-0.2538,-0.12443,-0.1205,-0.26319,-0.52866,-0.86173,-1.1833,-1.4274,-1.5389,-1.5091,-1.3722
-0.81126,-0.50369,0.040788,0.58887,0.79534,0.57821,0.13602,-0.27381,-0.47209,-0.40396,-0.13103,0.20847,0.4793,0.61592,0.62132,0.52286,0.35583,0.16559,0.012638,-0.043177,0.028409,0.21265,0.45393,0.6688,0.78703,0.77319,0.65297,0.47365,0.29046,0.13765,0.032133,-0.012294,0.0096979,0.10237,0.25239,0.43193,0.60804,0.7497,0.84652,0.8935,0.90695,0.89904,0.87936,0.83167,0.71139,0.48557,0.14898,-0.25052,-0.63218,-0.92901,-1.1029,-1.1412,-1.0442,-0.81918,-0.49505,-0.11034,0.28905,0.654,0.93613,1.0881,1.1049,0.9799,0.73635,0.42245,0.10608,-0.14094,-0.27061,-0.27316,-0.1866,-0.084642,-0.043585,-0.11306,-0.30253,-0.58525,-0.90902,-1.2122,-1.4198,-1.4954,-1.4404,-1.292
-0.83413,-0.59002,-0.10854,0.41382,0.64834,0.48916,0.10321,-0.26739,-0.44423,-0.36415,-0.081696,0.26634,0.54339,0.68675,0.70487,0.6264,0.48525,0.31874,0.1749,0.10425,0.13856,0.27343,0.46386,0.63354,0.71137,0.66286,0.51241,0.31585,0.1323,-0.0023838,-0.073337,-0.078942,-0.02162,0.094831,0.25203,0.42591,0.58297,0.70842,0.78684,0.83494,0.86828,0.90696,0.94259,0.93705,0.84163,0.61247,0.25553,-0.16658,-0.56403,-0.86114,-1.023,-1.0478,-0.94884,-0.75125,-0.46929,-0.1305,0.2288,0.56555,0.83771,1.0217,1.0812,1.0284,0.88631,0.6914,0.48775,0.31822,0.21348,0.17372,0.17029,0.15983,0.098094,-0.042362,-0.26346,-0.54346,-0.84192,-1.0999,-1.2746,-1.3292,-1.2635,-1.1112
-0.84096,-0.64511,-0.21883,0.27046,0.517,0.40094,0.062898,-0.26754,-0.41575,-0.31834,-0.026272,0.32366,0.59741,0.73857,0.759,0.68917,0.56048,0.40293,0.25605,0.16656,0.16974,0.26872,0.42575,0.57042,0.62628,0.55931,0.38926,0.18251,0.00062058,-0.11571,-0.15322,-0.12444,-0.040158,0.085092,0.23725,0.39468,0.53674,0.64938,0.7285,0.78482,0.83343,0.89021,0.94562,0.96483,0.8961,0.68996,0.34494,-0.081261,-0.48936,-0.79049,-0.93621,-0.93616,-0.82927,-0.65032,-0.41823,-0.1494,0.14516,0.44509,0.71795,0.9219,1.0405,1.0614,0.99628,0.87521,0.73718,0.61642,0.53076,0.47174,0.41969,0.34556,0.22428,0.043706,-0.19087,-0.45705,-0.71913,-0.93926,-1.0715,-1.1011,-1.0384,-0.91355
-0.83349,-0.70039,-0.35618,0.071385,0.32012,0.25811,-0.0092902,-0.27334,-0.36965,-0.2379,0.0686,0.4142,0.67413,0.80269,0.81772,0.75144,0.62925,0.47281,0.31328,0.19441,0.15617,0.21007,0.32536,0.43829,0.47141,0.39193,0.21873,0.014306,-0.15709,-0.24755,-0.24761,-0.1774,-0.062624,0.071575,0.21364,0.34767,0.46713,0.55844,0.62939,0.68313,0.74057,0.81013,0.88889,0.94505,0.91698,0.75782,0.45469,0.056828,-0.33655,-0.62823,-0.77085,-0.7753,-0.68609,-0.54449,-0.37372,-0.17214,0.059761,0.31158,0.56074,0.78322,0.94667,1.0428,1.0769,1.0641,1.0227,0.96677,0.89871,0.81797,0.70948,0.56389,0.3813,0.17163,-0.051106,-0.27256,-0.47566,-0.63661,-0.73476,-0.75622,-0.70401,-0.59953
-0.8042,-0.72986,-0.47293,-0.12517,0.10801,0.092564,-0.09984,-0.28634,-0.31812,-0.14174,0.18011,0.51403,0.74963,0.85633,0.85587,0.78255,0.65585,0.491,0.31412,0.16767,0.094616,0.11161,0.19255,0.2768,0.2944,0.21215,0.051808,-0.13517,-0.28259,-0.34415,-0.31541,-0.21547,-0.079176,0.067811,0.20494,0.32302,0.4096,0.46691,0.49644,0.52463,0.57462,0.66632,0.7855,0.88449,0.90338,0.78444,0.51869,0.15796,-0.20426,-0.47336,-0.59791,-0.59098,-0.50611,-0.39778,-0.28327,-0.1632,-0.018664,0.16616,0.38814,0.61996,0.83658,1.0117,1.1342,1.2054,1.2314,1.2157,1.1573,1.05,0.89679,0.70843,0.50444,0.30348,0.11653,-0.05013,-0.18905,-0.28838,-0.34578,-0.35645,-0.32793,-0.27264
-0.76714,-0.73275,-0.5411,-0.26292,-0.05386,-0.040906,-0.17537,-0.30001,-0.27809,-0.065575,0.26722,0.58886,0.80182,0.8866,0.86857,0.78257,0.6452,0.46938,0.27923,0.11623,0.02406,0.021834,0.087205,0.15983,0.17417,0.094116,-0.060073,-0.23332,-0.35859,-0.39515,-0.34071,-0.22105,-0.073808,0.074116,0.2014,0.3014,0.36412,0.39502,0.40027,0.40799,0.44513,0.5309,0.65569,0.77654,0.83104,0.75971,0.54339,0.22529,-0.10588,-0.34946,-0.45514,-0.44231,-0.37033,-0.28572,-0.21944,-0.15418,-0.06053,0.085704,0.28726,0.52135,0.76237,0.97749,1.1494,1.2703,1.3361,1.3428,1.2837,1.1646,0.98935,0.77747,0.5604,0.36906,0.21877,0.10732,0.026037,-0.032546,-0.0631,-0.066909,-0.045898,-0.0078261
-0.69804,-0.70991,-0.60101,-0.42354,-0.26261,-0.22116,-0.28082,-0.321,-0.22592,0.032866,0.37572,0.67818,0.8581,0.90847,0.86131,0.7495,0.59002,0.39634,0.19193,0.015369,-0.091681,-0.10725,-0.048192,0.025631,0.047833,-0.021272,-0.16646,-0.32133,-0.41963,-0.4256,-0.33801,-0.19625,-0.041838,0.094278,0.20062,0.26831,0.30067,0.29626,0.2735,0.25017,0.25819,0.31994,0.43607,0.57601,0.67591,0.67456,0.53911,0.29311,0.019239,-0.19534,-0.2909,-0.27601,-0.2086,-0.14918,-0.11389,-0.093946,-0.056019,0.034807,0.19642,0.42198,0.67916,0.93482,1.1577,1.3242,1.4181,1.43,1.359,1.2094,1.0036,0.77844,0.57794,0.43269,0.34668,0.30489,0.28915,0.28865,0.28989,0.29281,0.29524,0.2962
-0.63247,-0.67317,-0.6206,-0.52071,-0.40711,-0.35192,-0.35806,-0.33622,-0.18932,0.097923,0.44311,0.72847,0.88297,0.90702,0.83544,0.70038,0.52185,0.31545,0.10459,-0.074909,-0.18434,-0.20198,-0.14197,-0.059683,-0.024169,-0.076416,-0.20223,-0.33943,-0.42338,-0.41604,-0.31881,-0.17063,-0.015069,0.11543,0.209,0.25862,0.26589,0.23136,0.16922,0.10626,0.082172,0.13066,0.2544,0.41506,0.54845,0.58519,0.49526,0.30314,0.077587,-0.093332,-0.16338,-0.14287,-0.08376,-0.036719,-0.025649,-0.036284,-0.032415,0.027238,0.16796,0.38249,0.64736,0.91954,1.1601,1.3394,1.4374,1.4438,1.3573,1.1904,0.96982,0.7386,0.5475,0.43224,0.39517,0.4115,0.45022,0.4884,0.51502,0.52616,0.52391,0.5117
-0.52905,-0.60025,-0.61337,-0.61403,-0.57375,-0.51044,-0.45167,-0.35121,-0.14485,0.168,0.50541,0.76245,0.88303,0.8731,0.76968,0.6041,0.40102,0.1815,-0.029283,-0.19949,-0.29714,-0.30441,-0.23402,-0.13554,-0.079325,-0.10685,-0.20213,-0.31501,-0.38472,-0.36982,-0.27624,-0.1328,0.018523,0.14369,0.22135,0.24798,0.21849,0.13993,0.023741,-0.092907,-0.16161,-0.14145,-0.020822,0.16394,0.3429,0.44459,0.42465,0.29987,0.13752,0.013767,-0.022799,0.013323,0.070563,0.10442,0.097974,0.068576,0.052202,0.087264,0.19952,0.39352,0.64313,0.91023,1.1525,1.3325,1.4231,1.4104,1.2956,1.0973,0.85298,0.61994,0.45779,0.39764,0.42746,0.5097,0.607,0.69604,0.75335,0.77953,0.77605,0.74787
