-0.50265,-0.37109,-0.39117,-0.65582,-1.0923,-1.457,-1.6161,-1.5541,-1.2486,-0.69558,-0.017908,0.56428,0.92052,1.078,1.123,1.1273,1.1373,1.1769,1.2478,1.3303,1.3965,1.4292,1.4339,1.4284,1.4201,1.405,1.3827,1.369,1.3822,1.4259,1.4927,1.5714,1.6617,1.7605,1.8519,1.9017,1.8638,1.7053,1.4148,1.0228,0.59049,0.19918,-0.084579,-0.2292,-0.23501,-0.12891,0.047636,0.24248,0.40469,0.50482,0.54317,0.54737,0.55347,0.5821,0.62078,0.63713,0.59206,0.4585,0.23068,-0.074164,-0.41169,-0.71792,-0.93021,-1.0256,-1.0338,-1.0057,-0.97579,-0.9545,-0.93107,-0.89238,-0.83378,-0.76201,-0.68717,-0.61343,-0.53824,-0.45725,-0.37217,-0.28608,-0.20389,-0.12956
-0.65421,-0.51281,-0.49716,-0.70314,-1.0675,-1.3637,-1.4771,-1.402,-1.1226,-0.62929,-0.019919,0.51257,0.84463,0.99597,1.0457,1.0608,1.0811,1.123,1.1834,1.2443,1.2848,1.2966,1.2899,1.2788,1.2633,1.2368,1.2043,1.1926,1.2247,1.3013,1.4057,1.5181,1.6277,1.7284,1.8063,1.8319,1.768,1.5839,1.2754,0.87221,0.43882,0.060119,-0.19667,-0.30049,-0.25673,-0.10207,0.11912,0.35137,0.54379,0.67196,0.73554,0.75896,0.77098,0.78664,0.79536,0.77261,0.69138,0.53308,0.29302,-0.01525,-0.35441,-0.66473,-0.88126,-0.9755,-0.97417,-0.92931,-0.87915,-0.83432,-0.79289,-0.74727,-0.69544,-0.64145,-0.58828,-0.53257,-0.46761,-0.39146,-0.30508,-0.21563,-0.13154,-0.059177
-0.86471,-0.70697,-0.63746,-0.75628,-1.0139,-1.218,-1.2776,-1.1936,-0.95322,-0.54152,-0.027577,0.43057,0.72458,0.86568,0.92304,0.95502,0.99078,1.0366,1.0847,1.1199,1.131,1.1212,1.1067,1.0969,1.0815,1.0495,1.0128,1.0061,1.0579,1.1669,1.3062,1.4484,1.5712,1.6669,1.7244,1.7224,1.6319,1.4256,1.104,0.69666,0.27554,-0.074905,-0.28253,-0.32377,-0.22046,-0.0098934,0.2538,0.51796,0.74117,0.89558,0.98309,1.0211,1.0297,1.0175,0.98215,0.90833,0.78024,0.58752,0.32968,0.02104,-0.30828,-0.6026,-0.80484,-0.88973,-0.87875,-0.81612,-0.7372,-0.66163,-0.59433,-0.53884,-0.4984,-0.47238,-0.45266,-0.42618,-0.38218,-0.31383,-0.23407,-0.14955,-0.068699,0.0024225
-1.0242,-0.85359,-0.74117,-0.78892,-0.96151,-1.0969,-1.1218,-1.036,-0.8262,-0.4755,-0.035395,0.36372,0.62452,0.75656,0.8204,0.86549,0.91266,0.96171,1.0016,1.0198,1.0122,0.99,0.97343,0.96986,0.96349,0.93829,0.90599,0.90556,0.96803,1.0915,1.2466,1.399,1.5256,1.6152,1.6572,1.6359,1.5257,1.3081,0.98244,0.58594,0.1891,-0.12318,-0.28923,-0.29447,-0.15953,0.073233,0.35501,0.63598,0.8732,1.0446,1.1458,1.1878,1.1858,1.1495,1.0754,0.959,0.79438,0.57867,0.31405,0.011483,-0.29982,-0.575,-0.7614,-0.83261,-0.8067,-0.72604,-0.62862,-0.53062,-0.44663,-0.38669,-0.35848,-0.35969,-0.37308,-0.37388,-0.34439,-0.2873,-0.20358,-0.11141,-0.025925,0.04313
-1.2333,-1.0431,-0.87503,-0.82452,-0.88063,-0.9281,-0.91245,-0.82722,-0.65693,-0.38497,-0.042107,0.27421,0.48639,0.60285,0.67358,0.73499,0.79645,0.84986,0.88071,0.8783,0.84665,0.80889,0.79276,0.80389,0.82195,0.82233,0.81215,0.82773,0.9016,1.0326,1.1916,1.3427,1.462,1.5347,1.5518,1.5026,1.3724,1.1524,0.84647,0.48902,0.13941,-0.12516,-0.25093,-0.22143,-0.057612,0.19681,0.49113,0.77606,1.016,1.1883,1.2913,1.3322,1.3182,1.2506,1.1345,0.96823,0.75614,0.50592,0.22816,-0.060877,-0.33868,-0.56604,-0.70771,-0.75131,-0.71362,-0.62513,-0.51215,-0.39922,-0.30183,-0.23812,-0.22031,-0.24417,-0.28629,-0.31573,-0.31073,-0.26293,-0.19015,-0.10443,-0.019406,0.05498
-1.4265,-1.2181,-1.0005,-0.8529,-0.79468,-0.75902,-0.7068,-0.62267,-0.48842,-0.28821,-0.038892,0.19274,0.35163,0.4479,0.52158,0.59617,0.67037,0.72809,0.75026,0.72668,0.66908,0.6143,0.6013,0.63612,0.69129,0.73232,0.75802,0.79778,0.8818,1.0108,1.1596,1.294,1.3893,1.4316,1.4193,1.3471,1.2133,1.0096,0.74411,0.43635,0.14067,-0.080293,-0.16896,-0.11148,0.063418,0.3164,0.59785,0.86712,1.0947,1.2605,1.3589,1.3903,1.357,1.2609,1.1045,0.89587,0.64772,0.37667,0.10023,-0.16349,-0.39262,-0.56578,-0.66346,-0.6811,-0.63259,-0.5407,-0.42736,-0.30895,-0.20888,-0.14987,-0.14741,-0.19626,-0.26646,-0.31843,-0.32544,-0.28623,-0.20917,-0.11672,-0.026822,0.049108
-1.5537,-1.3347,-1.0863,-0.86957,-0.72938,-0.63628,-0.55866,-0.4733,-0.36264,-0.21114,-0.02828,0.13994,0.25668,0.33566,0.40882,0.49027,0.57183,0.6311,0.64521,0.60487,0.52781,0.4604,0.45012,0.50559,0.59305,0.67117,0.73048,0.79213,0.88271,1.0044,1.1357,1.2485,1.3181,1.337,1.305,1.2241,1.0929,0.9066,0.6717,0.40831,0.16126,-0.013328,-0.07321,-0.010363,0.15739,0.38828,0.64571,0.89451,1.1031,1.259,1.3514,1.3759,1.3311,1.2198,1.0421,0.81031,0.54176,0.25875,-0.013981,-0.25308,-0.43887,-0.55974,-0.61576,-0.61619,-0.57268,-0.49537,-0.39478,-0.28804,-0.19566,-0.14314,-0.14754,-0.20379,-0.28194,-0.34233,-0.35706,-0.3177,-0.24316,-0.15015,-0.056387,0.025385
-1.6926,-1.4643,-1.1856,-0.88443,-0.64331,-0.48106,-0.37023,-0.28116,-0.19603,-0.10327,-0.0036855,0.080909,0.14171,0.19643,0.26675,0.35405,0.44033,0.49688,0.49827,0.43651,0.33565,0.2523,0.24376,0.32411,0.45487,0.58578,0.69193,0.78255,0.87622,0.98102,1.0837,1.1621,1.2,1.1902,1.1346,1.0416,0.91446,0.75977,0.57865,0.38852,0.21435,0.09387,0.057927,0.11907,0.26369,0.46499,0.6856,0.89264,1.0659,1.1891,1.2588,1.2713,1.2206,1.0999,0.91332,0.66878,0.38828,0.10347,-0.1512,-0.34742,-0.47101,-0.52761,-0.53675,-0.51931,-0.4864,-0.43861,-0.37412,-0.2993,-0.23232,-0.19798,-0.21548,-0.28141,-0.36481,-0.42418,-0.43243,-0.38834,-0.30521,-0.20582,-0.10788,-0.021986
-1.7696,-1.5381,-1.2432,-0.88922,-0.5806,-0.37183,-0.23685,-0.14264,-0.073618,-0.019864,0.019515,0.043895,0.064534,0.1023,0.16972,0.25905,0.3451,0.39628,0.38706,0.31104,0.19484,0.099617,0.089199,0.18247,0.34097,0.50773,0.64703,0.75808,0.85455,0.946,1.026,1.077,1.0883,1.0528,0.97896,0.87674,0.7608,0.63862,0.51237,0.38449,0.26592,0.18249,0.16071,0.21407,0.33355,0.49643,0.67452,0.84362,0.98611,1.0906,1.1486,1.1528,1.0968,0.97575,0.7906,0.5514,0.27896,0.0065047,-0.22584,-0.38568,-0.46057,-0.46986,-0.45039,-0.43215,-0.42208,-0.40954,-0.38318,-0.34444,-0.3063,-0.29127,-0.31624,-0.37799,-0.45028,-0.49827,-0.49862,-0.44676,-0.36087,-0.25776,-0.15422,-0.062142
-1.8316,-1.6018,-1.2945,-0.88347,-0.49888,-0.23627,-0.071596,0.029727,0.081653,0.087405,0.052446,0.0020133,-0.02628,-0.0083651,0.054287,0.14249,0.22384,0.26532,0.2426,0.1508,0.01802,-0.091555,-0.10839,-0.0077184,0.17512,0.37775,0.55435,0.68921,0.79108,0.86606,0.91219,0.92384,0.89262,0.82433,0.7304,0.6303,0.54085,0.4685,0.41388,0.3653,0.32158,0.28883,0.28573,0.32366,0.40139,0.50534,0.6199,0.73053,0.82559,0.89945,0.94303,0.94611,0.89798,0.79132,0.6251,0.40787,0.16118,-0.079854,-0.27298,-0.38244,-0.40674,-0.37377,-0.33046,-0.31304,-0.32958,-0.36523,-0.39997,-0.42041,-0.43431,-0.45526,-0.49465,-0.54914,-0.5981,-0.61645,-0.59058,-0.52397,-0.42743,-0.31983,-0.2146,-0.12026
-1.8464,-1.6238,-1.3136,-0.86078,-0.41721,-0.11031,0.07874,0.18651,0.22328,0.18464,0.082421,-0.033898,-0.10439,-0.10404,-0.046991,0.036656,0.11088,0.1426,0.10871,0.0056181,-0.13813,-0.2591,-0.2867,-0.19084,0.00022614,0.22257,0.41943,0.56618,0.6643,0.72107,0.7396,0.71862,0.65698,0.56453,0.45679,0.3595,0.29261,0.26951,0.28296,0.31546,0.34664,0.36726,0.38389,0.40671,0.43936,0.48229,0.52793,0.57296,0.61843,0.65933,0.68994,0.69792,0.6693,0.59272,0.46516,0.29068,0.087075,-0.11193,-0.26247,-0.33162,-0.31306,-0.24609,-0.19055,-0.19004,-0.24962,-0.34429,-0.44339,-0.5289,-0.59333,-0.64264,-0.68388,-0.71625,-0.72989,-0.71319,-0.66125,-0.57995,-0.4773,-0.36698,-0.26094,-0.16755
-1.8269,-1.6134,-1.3057,-0.83101,-0.35433,-0.020728,0.18173,0.29244,0.31725,0.24695,0.098846,-0.060918,-0.1577,-0.16849,-0.1158,-0.036054,0.033383,0.05935,0.019421,-0.088708,-0.23669,-0.3642,-0.40306,-0.3194,-0.13464,0.089741,0.29105,0.43862,0.52866,0.57113,0.57351,0.53478,0.45897,0.3523,0.23648,0.13783,0.087208,0.101,0.16913,0.26396,0.34933,0.40876,0.43795,0.44586,0.4445,0.43518,0.4251,0.4221,0.43069,0.45554,0.48575,0.50455,0.49597,0.44897,0.35665,0.22259,0.060703,-0.09976,-0.21896,-0.26332,-0.23378,-0.16545,-0.11482,-0.1244,-0.20188,-0.32586,-0.46548,-0.59476,-0.70028,-0.77496,-0.81603,-0.82364,-0.80052,-0.75101,-0.67987,-0.59032,-0.49104,-0.38794,-0.2877,-0.1964
